"id","department_id","department_name","department_short","course_id","course_name","semester_id","semester_name","exam_type_id","exam_type_name","submissions_count","created_at","source_url"
"1","1","Computer Science & Engineering","CSE","1","Physics II","1","Spring 24","1","Mid","1","2024-04-30T20:01:18.000000Z","https://diuqbank.com/questions/1"
"2","1","Computer Science & Engineering","CSE","2","Data Structures","2","Fall 23","2","Final","1","2024-04-30T20:05:10.000000Z","https://diuqbank.com/questions/2"
"3","1","Computer Science & Engineering","CSE","3","Writing and Comprehension","1","Spring 24","1","Mid","1","2024-04-30T20:13:04.000000Z","https://diuqbank.com/questions/3"
"4","1","Computer Science & Engineering","CSE","4","Electrical Circuits","1","Spring 24","1","Mid","1","2024-04-30T20:21:48.000000Z","https://diuqbank.com/questions/4"
"5","1","Computer Science & Engineering","CSE","5","Basic Functional English and English Spoken","1","Spring 24","1","Mid","1","2024-05-01T03:06:13.000000Z","https://diuqbank.com/questions/5"
"6","1","Computer Science & Engineering","CSE","6","Programming and Problem Solving","1","Spring 24","1","Mid","1","2024-05-01T03:12:29.000000Z","https://diuqbank.com/questions/6"
"7","1","Computer Science & Engineering","CSE","6","Programming and Problem Solving","2","Fall 23","1","Mid","1","2024-05-01T03:17:18.000000Z","https://diuqbank.com/questions/7"
"8","1","Computer Science & Engineering","CSE","5","Basic Functional English and English Spoken","2","Fall 23","2","Final","1","2024-05-01T03:23:16.000000Z","https://diuqbank.com/questions/8"
"9","2","Electrical & Electronic Engineering","EEE","7","Linear Algebra and Complex variable","2","Fall 23","1","Mid","1","2024-05-01T03:30:33.000000Z","https://diuqbank.com/questions/9"
"10","2","Electrical & Electronic Engineering","EEE","8","Electrical Circuits II","2","Fall 23","2","Final","1","2024-05-01T03:34:33.000000Z","https://diuqbank.com/questions/10"
"11","1","Computer Science & Engineering","CSE","9","Mathematics I","2","Fall 23","1","Mid","1","2024-05-01T03:38:23.000000Z","https://diuqbank.com/questions/11"
"12","1","Computer Science & Engineering","CSE","10","Physics I","2","Fall 23","1","Mid","1","2024-05-01T03:41:38.000000Z","https://diuqbank.com/questions/12"
"13","1","Computer Science & Engineering","CSE","6","Programming and Problem Solving","2","Fall 23","2","Final","1","2024-05-01T03:43:24.000000Z","https://diuqbank.com/questions/13"
"14","1","Computer Science & Engineering","CSE","9","Mathematics I","3","Spring 23","2","Final","1","2024-05-01T03:45:22.000000Z","https://diuqbank.com/questions/14"
"15","1","Computer Science & Engineering","CSE","11","Introduction to Biology and Chemistry for Computation","2","Fall 23","2","Final","1","2024-05-01T03:47:08.000000Z","https://diuqbank.com/questions/15"
"16","1","Computer Science & Engineering","CSE","10","Physics I","2","Fall 23","2","Final","1","2024-05-01T03:50:03.000000Z","https://diuqbank.com/questions/16"
"17","1","Computer Science & Engineering","CSE","9","Mathematics I","2","Fall 23","2","Final","1","2024-05-01T03:51:11.000000Z","https://diuqbank.com/questions/17"
"18","1","Computer Science & Engineering","CSE","12","Computer Fundamentals","1","Spring 24","1","Mid","1","2024-05-01T03:52:01.000000Z","https://diuqbank.com/questions/18"
"19","1","Computer Science & Engineering","CSE","11","Introduction to Biology and Chemistry for Computation","1","Spring 24","1","Mid","1","2024-05-01T03:53:11.000000Z","https://diuqbank.com/questions/19"
"20","1","Computer Science & Engineering","CSE","10","Physics I","1","Spring 24","1","Mid","1","2024-05-01T03:54:26.000000Z","https://diuqbank.com/questions/20"
"21","1","Computer Science & Engineering","CSE","9","Mathematics I","1","Spring 24","1","Mid","1","2024-05-01T03:55:26.000000Z","https://diuqbank.com/questions/21"
"22","1","Computer Science & Engineering","CSE","13","Economics","2","Fall 23","2","Final","1","2024-05-25T06:12:15.000000Z","https://diuqbank.com/questions/22"
"23","1","Computer Science & Engineering","CSE","14","Discrete Mathematics","4","Spring 22","1","Mid","1","2024-05-28T16:57:42.000000Z","https://diuqbank.com/questions/23"
"24","1","Computer Science & Engineering","CSE","5","Basic Functional English and English Spoken","4","Spring 22","2","Final","1","2024-05-28T17:20:46.000000Z","https://diuqbank.com/questions/24"
"25","1","Computer Science & Engineering","CSE","3","Writing and Comprehension","5","Summer 22","2","Final","1","2024-05-29T11:18:06.000000Z","https://diuqbank.com/questions/25"
"26","1","Computer Science & Engineering","CSE","15","Numerical Methods ","1","Spring 24","1","Mid","1","2024-05-30T01:57:35.000000Z","https://diuqbank.com/questions/26"
"27","1","Computer Science & Engineering","CSE","3","Writing and Comprehension","1","Spring 24","2","Final","1","2024-05-30T07:20:03.000000Z","https://diuqbank.com/questions/27"
"28","1","Computer Science & Engineering","CSE","6","Programming and Problem Solving","1","Spring 24","2","Final","1","2024-05-30T13:22:09.000000Z","https://diuqbank.com/questions/28"
"29","1","Computer Science & Engineering","CSE","14","Discrete Mathematics","1","Spring 24","2","Final","1","2024-05-30T13:33:25.000000Z","https://diuqbank.com/questions/29"
"30","1","Computer Science & Engineering","CSE","16","Compiler Design","1","Spring 24","2","Final","1","2024-05-31T02:47:59.000000Z","https://diuqbank.com/questions/30"
"31","1","Computer Science & Engineering","CSE","17","Data communication","2","Fall 23","2","Final","2","2024-05-31T02:53:36.000000Z","https://diuqbank.com/questions/31"
"32","1","Computer Science & Engineering","CSE","12","Computer Fundamentals","6","Summer 21","2","Final","1","2024-06-01T05:41:26.000000Z","https://diuqbank.com/questions/32"
"33","1","Computer Science & Engineering","CSE","12","Computer Fundamentals","6","Summer 21","1","Mid","1","2024-06-01T05:50:53.000000Z","https://diuqbank.com/questions/33"
"34","1","Computer Science & Engineering","CSE","18","Algorithms","1","Spring 24","2","Final","1","2024-06-01T07:20:12.000000Z","https://diuqbank.com/questions/34"
"35","1","Computer Science & Engineering","CSE","19","Basic Electronics","5","Summer 22","2","Final","1","2024-06-01T10:20:35.000000Z","https://diuqbank.com/questions/35"
"36","1","Computer Science & Engineering","CSE","19","Basic Electronics","5","Summer 22","1","Mid","1","2024-06-01T10:25:17.000000Z","https://diuqbank.com/questions/36"
"37","1","Computer Science & Engineering","CSE","18","Algorithms","7","Fall 22","2","Final","1","2024-06-02T13:27:52.000000Z","https://diuqbank.com/questions/37"
"38","1","Computer Science & Engineering","CSE","18","Algorithms","7","Fall 22","1","Mid","1","2024-06-02T13:31:35.000000Z","https://diuqbank.com/questions/38"
"39","1","Computer Science & Engineering","CSE","20","Object oriented programming","7","Fall 22","2","Final","1","2024-06-02T13:33:40.000000Z","https://diuqbank.com/questions/39"
"40","1","Computer Science & Engineering","CSE","20","Object oriented programming","7","Fall 22","1","Mid","2","2024-06-02T14:24:04.000000Z","https://diuqbank.com/questions/40"
"41","1","Computer Science & Engineering","CSE","21","Digital Electronies","3","Spring 23","2","Final","1","2024-06-03T16:20:17.000000Z","https://diuqbank.com/questions/41"
"42","1","Computer Science & Engineering","CSE","21","Digital Electronies","2","Fall 23","2","Final","1","2024-06-03T16:25:18.000000Z","https://diuqbank.com/questions/42"
"43","1","Computer Science & Engineering","CSE","4","Electrical Circuits","1","Spring 24","2","Final","1","2024-06-03T16:45:07.000000Z","https://diuqbank.com/questions/43"
"44","1","Computer Science & Engineering","CSE","22","System Analysis and Design","2","Fall 23","2","Final","1","2024-06-04T17:12:22.000000Z","https://diuqbank.com/questions/44"
"45","1","Computer Science & Engineering","CSE","21","Digital Electronies","7","Fall 22","2","Final","1","2024-06-04T17:17:54.000000Z","https://diuqbank.com/questions/45"
"46","1","Computer Science & Engineering","CSE","21","Digital Electronies","7","Fall 22","1","Mid","2","2024-06-04T17:19:44.000000Z","https://diuqbank.com/questions/46"
"47","1","Computer Science & Engineering","CSE","6","Programming and Problem Solving","8","Fall 21","2","Final","1","2024-06-04T17:22:01.000000Z","https://diuqbank.com/questions/47"
"48","1","Computer Science & Engineering","CSE","6","Programming and Problem Solving","8","Fall 21","1","Mid","1","2024-06-04T17:55:56.000000Z","https://diuqbank.com/questions/48"
"49","1","Computer Science & Engineering","CSE","17","Data communication","7","Fall 22","1","Mid","1","2024-06-04T18:51:45.000000Z","https://diuqbank.com/questions/49"
"50","1","Computer Science & Engineering","CSE","17","Data communication","7","Fall 22","2","Final","1","2024-06-04T18:57:00.000000Z","https://diuqbank.com/questions/50"
"51","1","Computer Science & Engineering","CSE","23","Microprocessor, Embedded Systems & IoT","3","Spring 23","2","Final","1","2024-06-04T19:02:52.000000Z","https://diuqbank.com/questions/51"
"52","1","Computer Science & Engineering","CSE","23","Microprocessor, Embedded Systems & IoT","3","Spring 23","1","Mid","1","2024-06-04T19:09:49.000000Z","https://diuqbank.com/questions/52"
"53","1","Computer Science & Engineering","CSE","20","Object oriented programming","3","Spring 23","1","Mid","1","2024-06-04T19:14:47.000000Z","https://diuqbank.com/questions/53"
"54","1","Computer Science & Engineering","CSE","20","Object oriented programming","3","Spring 23","2","Final","3","2024-06-04T19:16:32.000000Z","https://diuqbank.com/questions/54"
"55","1","Computer Science & Engineering","CSE","15","Numerical Methods ","2","Fall 23","2","Final","1","2024-06-04T19:17:35.000000Z","https://diuqbank.com/questions/55"
"56","1","Computer Science & Engineering","CSE","15","Numerical Methods ","2","Fall 23","1","Mid","1","2024-06-04T19:18:40.000000Z","https://diuqbank.com/questions/56"
"57","1","Computer Science & Engineering","CSE","24","Math for Computer Science","3","Spring 23","2","Final","1","2024-06-04T19:20:15.000000Z","https://diuqbank.com/questions/57"
"58","1","Computer Science & Engineering","CSE","24","Math for Computer Science","3","Spring 23","1","Mid","1","2024-06-04T19:21:51.000000Z","https://diuqbank.com/questions/58"
"59","1","Computer Science & Engineering","CSE","25","Database management System","3","Spring 23","2","Final","1","2024-06-04T19:27:04.000000Z","https://diuqbank.com/questions/59"
"60","1","Computer Science & Engineering","CSE","25","Database management System","3","Spring 23","1","Mid","1","2024-06-04T19:29:56.000000Z","https://diuqbank.com/questions/60"
"61","1","Computer Science & Engineering","CSE","26","Computer Networks","3","Spring 23","2","Final","1","2024-06-04T19:31:00.000000Z","https://diuqbank.com/questions/61"
"62","1","Computer Science & Engineering","CSE","26","Computer Networks","3","Spring 23","1","Mid","1","2024-06-04T19:31:56.000000Z","https://diuqbank.com/questions/62"
"63","1","Computer Science & Engineering","CSE","27","Artificial Intelligence","2","Fall 23","2","Final","1","2024-06-04T19:34:07.000000Z","https://diuqbank.com/questions/63"
"64","1","Computer Science & Engineering","CSE","27","Artificial Intelligence","2","Fall 23","1","Mid","2","2024-06-04T19:35:14.000000Z","https://diuqbank.com/questions/64"
"65","1","Computer Science & Engineering","CSE","28","Data Mining and Machine learning","2","Fall 23","2","Final","2","2024-06-04T19:36:30.000000Z","https://diuqbank.com/questions/65"
"66","1","Computer Science & Engineering","CSE","29","Operating Systems","2","Fall 23","1","Mid","1","2024-06-04T19:43:07.000000Z","https://diuqbank.com/questions/66"
"67","1","Computer Science & Engineering","CSE","22","System Analysis and Design","2","Fall 23","1","Mid","1","2024-06-04T19:46:17.000000Z","https://diuqbank.com/questions/67"
"68","1","Computer Science & Engineering","CSE","1","Physics II","2","Fall 23","2","Final","1","2024-06-04T22:41:45.000000Z","https://diuqbank.com/questions/68"
"69","1","Computer Science & Engineering","CSE","30","Statistics and Probability","1","Spring 24","2","Final","1","2024-06-06T10:48:41.000000Z","https://diuqbank.com/questions/69"
"70","1","Computer Science & Engineering","CSE","2","Data Structures","4","Spring 22","2","Final","1","2024-06-06T23:16:32.000000Z","https://diuqbank.com/questions/70"
"71","1","Computer Science & Engineering","CSE","31","Digital Image Processing","3","Spring 23","2","Final","1","2024-06-07T13:11:23.000000Z","https://diuqbank.com/questions/71"
"72","1","Computer Science & Engineering","CSE","32","Computer Architecture & Organization","1","Spring 24","2","Final","1","2024-06-07T13:15:05.000000Z","https://diuqbank.com/questions/72"
"73","1","Computer Science & Engineering","CSE","11","Introduction to Biology and Chemistry for Computation","1","Spring 24","2","Final","1","2024-06-08T18:59:41.000000Z","https://diuqbank.com/questions/73"
"74","1","Computer Science & Engineering","CSE","12","Computer Fundamentals","1","Spring 24","2","Final","1","2024-06-08T19:10:41.000000Z","https://diuqbank.com/questions/74"
"75","1","Computer Science & Engineering","CSE","9","Mathematics I","1","Spring 24","2","Final","1","2024-06-08T19:13:12.000000Z","https://diuqbank.com/questions/75"
"76","1","Computer Science & Engineering","CSE","10","Physics I","1","Spring 24","2","Final","1","2024-08-28T15:49:54.000000Z","https://diuqbank.com/questions/76"
"77","1","Computer Science & Engineering","CSE","5","Basic Functional English and English Spoken","1","Spring 24","2","Final","1","2024-08-28T16:34:27.000000Z","https://diuqbank.com/questions/77"
"78","1","Computer Science & Engineering","CSE","2","Data Structures","1","Spring 24","2","Final","1","2024-09-03T17:48:12.000000Z","https://diuqbank.com/questions/78"
"79","1","Computer Science & Engineering","CSE","33","Mathematics II","1","Spring 24","2","Final","1","2024-09-03T17:53:49.000000Z","https://diuqbank.com/questions/79"
"80","1","Computer Science & Engineering","CSE","33","Mathematics II","1","Spring 24","1","Mid","1","2024-09-03T17:59:58.000000Z","https://diuqbank.com/questions/80"
"81","1","Computer Science & Engineering","CSE","1","Physics II","1","Spring 24","2","Final","1","2024-09-03T18:02:35.000000Z","https://diuqbank.com/questions/81"
"82","1","Computer Science & Engineering","CSE","2","Data Structures","1","Spring 24","1","Mid","1","2024-09-03T18:08:40.000000Z","https://diuqbank.com/questions/82"
"83","1","Computer Science & Engineering","CSE","34","Engineering Mathematics","1","Spring 24","3","Quiz","1","2024-09-09T01:02:28.000000Z","https://diuqbank.com/questions/83"
"84","1","Computer Science & Engineering","CSE","21","Digital Electronies","2","Fall 23","1","Mid","1","2024-09-17T10:47:07.000000Z","https://diuqbank.com/questions/84"
"85","1","Computer Science & Engineering","CSE","21","Digital Electronies","3","Spring 23","1","Mid","1","2024-09-17T10:49:03.000000Z","https://diuqbank.com/questions/85"
"86","1","Computer Science & Engineering","CSE","21","Digital Electronies","8","Fall 21","1","Mid","1","2024-09-17T10:52:22.000000Z","https://diuqbank.com/questions/86"
"87","1","Computer Science & Engineering","CSE","4","Electrical Circuits","9","Fall 24","3","Quiz","1","2024-09-17T12:20:16.000000Z","https://diuqbank.com/questions/87"
"88","1","Computer Science & Engineering","CSE","2","Data Structures","9","Fall 24","3","Quiz","1","2024-09-17T13:32:59.000000Z","https://diuqbank.com/questions/88"
"89","1","Computer Science & Engineering","CSE","25","Database management System","9","Fall 24","3","Quiz","1","2024-09-17T17:48:38.000000Z","https://diuqbank.com/questions/89"
"90","1","Computer Science & Engineering","CSE","14","Discrete Mathematics","9","Fall 24","3","Quiz","1","2024-09-17T20:50:28.000000Z","https://diuqbank.com/questions/90"
"91","1","Computer Science & Engineering","CSE","34","Engineering Mathematics","9","Fall 24","3","Quiz","2","2024-09-21T23:52:22.000000Z","https://diuqbank.com/questions/91"
"92","1","Computer Science & Engineering","CSE","21","Digital Electronies","1","Spring 24","1","Mid","1","2024-09-21T23:55:59.000000Z","https://diuqbank.com/questions/92"
"93","3","ITM","ITM","35","Management Information System","1","Spring 24","1","Mid","1","2024-09-23T18:12:33.000000Z","https://diuqbank.com/questions/93"
"94","3","ITM","ITM","36","Production and Operation Management","1","Spring 24","1","Mid","1","2024-09-23T18:14:20.000000Z","https://diuqbank.com/questions/94"
"95","3","ITM","ITM","37","Introduction to Finance","1","Spring 24","1","Mid","1","2024-09-23T18:15:34.000000Z","https://diuqbank.com/questions/95"
"96","3","ITM","ITM","38","Data Communication & Computer Networking	","1","Spring 24","1","Mid","1","2024-09-23T18:16:42.000000Z","https://diuqbank.com/questions/96"
"97","3","ITM","ITM","39","Project Management","1","Spring 24","1","Mid","1","2024-09-23T18:17:38.000000Z","https://diuqbank.com/questions/97"
"98","3","ITM","ITM","40","Distributed Systems and Cloud Computing","1","Spring 24","1","Mid","1","2024-09-23T18:18:44.000000Z","https://diuqbank.com/questions/98"
"99","3","ITM","ITM","36","Production and Operation Management","1","Spring 24","2","Final","1","2024-09-23T18:22:36.000000Z","https://diuqbank.com/questions/99"
"100","3","ITM","ITM","37","Introduction to Finance","1","Spring 24","2","Final","1","2024-09-23T18:25:56.000000Z","https://diuqbank.com/questions/100"
"101","3","ITM","ITM","38","Data Communication & Computer Networking	","1","Spring 24","2","Final","1","2024-09-23T18:27:51.000000Z","https://diuqbank.com/questions/101"
"102","3","ITM","ITM","39","Project Management","1","Spring 24","2","Final","1","2024-09-23T18:28:52.000000Z","https://diuqbank.com/questions/102"
"103","3","ITM","ITM","41","Software and Web security","2","Fall 23","1","Mid","1","2024-09-23T18:39:36.000000Z","https://diuqbank.com/questions/103"
"104","3","ITM","ITM","41","Software and Web security","2","Fall 23","2","Final","1","2024-09-23T18:45:21.000000Z","https://diuqbank.com/questions/104"
"105","1","Computer Science & Engineering","CSE","6","Programming and Problem Solving","9","Fall 24","3","Quiz","1","2024-09-23T20:17:04.000000Z","https://diuqbank.com/questions/105"
"106","1","Computer Science & Engineering","CSE","15","Numerical Methods ","9","Fall 24","3","Quiz","1","2024-09-25T22:07:49.000000Z","https://diuqbank.com/questions/106"
"107","1","Computer Science & Engineering","CSE","20","Object oriented programming","9","Fall 24","3","Quiz","1","2024-09-25T22:14:09.000000Z","https://diuqbank.com/questions/107"
"108","1","Computer Science & Engineering","CSE","42","Theory of Computation","9","Fall 24","3","Quiz","1","2024-09-25T22:18:10.000000Z","https://diuqbank.com/questions/108"
"109","1","Computer Science & Engineering","CSE","43","Digital Logic Design","9","Fall 24","3","Quiz","1","2024-09-25T22:25:53.000000Z","https://diuqbank.com/questions/109"
"110","1","Computer Science & Engineering","CSE","17","Data communication","9","Fall 24","3","Quiz","1","2024-09-25T22:28:59.000000Z","https://diuqbank.com/questions/110"
"111","1","Computer Science & Engineering","CSE","17","Data communication","2","Fall 23","1","Mid","1","2024-09-26T06:54:32.000000Z","https://diuqbank.com/questions/111"
"112","1","Computer Science & Engineering","CSE","44","Introduction to Data Science ","1","Spring 24","1","Mid","1","2024-09-27T23:02:22.000000Z","https://diuqbank.com/questions/112"
"113","1","Computer Science & Engineering","CSE","16","Compiler Design","9","Fall 24","1","Mid","1","2024-09-28T19:07:02.000000Z","https://diuqbank.com/questions/113"
"114","1","Computer Science & Engineering","CSE","22","System Analysis and Design","1","Spring 24","1","Mid","3","2024-09-28T19:23:18.000000Z","https://diuqbank.com/questions/114"
"115","1","Computer Science & Engineering","CSE","22","System Analysis and Design","1","Spring 24","3","Quiz","1","2024-09-28T19:24:45.000000Z","https://diuqbank.com/questions/115"
"116","1","Computer Science & Engineering","CSE","28","Data Mining and Machine learning","1","Spring 24","1","Mid","2","2024-09-28T19:26:20.000000Z","https://diuqbank.com/questions/116"
"117","1","Computer Science & Engineering","CSE","29","Operating Systems","1","Spring 24","1","Mid","2","2024-09-28T19:27:45.000000Z","https://diuqbank.com/questions/117"
"118","1","Computer Science & Engineering","CSE","13","Economics","1","Spring 24","1","Mid","1","2024-09-28T19:28:33.000000Z","https://diuqbank.com/questions/118"
"119","1","Computer Science & Engineering","CSE","2","Data Structures","9","Fall 24","1","Mid","1","2024-09-29T13:01:09.000000Z","https://diuqbank.com/questions/119"
"120","1","Computer Science & Engineering","CSE","17","Data communication","9","Fall 24","1","Mid","1","2024-09-29T14:41:42.000000Z","https://diuqbank.com/questions/120"
"121","1","Computer Science & Engineering","CSE","6","Programming and Problem Solving","9","Fall 24","1","Mid","2","2024-09-29T17:16:46.000000Z","https://diuqbank.com/questions/121"
"122","1","Computer Science & Engineering","CSE","14","Discrete Mathematics","9","Fall 24","1","Mid","1","2024-09-29T18:57:26.000000Z","https://diuqbank.com/questions/122"
"123","1","Computer Science & Engineering","CSE","18","Algorithms","1","Spring 24","1","Mid","1","2024-09-29T23:56:21.000000Z","https://diuqbank.com/questions/123"
"124","1","Computer Science & Engineering","CSE","44","Introduction to Data Science ","9","Fall 24","1","Mid","1","2024-09-30T17:07:20.000000Z","https://diuqbank.com/questions/124"
"125","1","Computer Science & Engineering","CSE","44","Introduction to Data Science ","9","Fall 24","3","Quiz","1","2024-09-30T17:08:48.000000Z","https://diuqbank.com/questions/125"
"126","1","Computer Science & Engineering","CSE","25","Database management System","9","Fall 24","1","Mid","1","2024-09-30T17:09:53.000000Z","https://diuqbank.com/questions/126"
"127","4","Software Engineering","SWE","45","Theory of Computing ","1","Spring 24","1","Mid","1","2024-09-30T21:08:04.000000Z","https://diuqbank.com/questions/127"
"128","1","Computer Science & Engineering","CSE","33","Mathematics II","9","Fall 24","1","Mid","1","2024-10-01T12:42:33.000000Z","https://diuqbank.com/questions/128"
"129","5","Business Administration","BBA","46","Statistics for Decision Making","9","Fall 24","1","Mid","1","2024-10-01T14:39:01.000000Z","https://diuqbank.com/questions/129"
"130","1","Computer Science & Engineering","CSE","18","Algorithms","9","Fall 24","1","Mid","1","2024-10-01T14:47:59.000000Z","https://diuqbank.com/questions/130"
"131","1","Computer Science & Engineering","CSE","12","Computer Fundamentals","9","Fall 24","1","Mid","3","2024-10-01T14:59:20.000000Z","https://diuqbank.com/questions/131"
"132","1","Computer Science & Engineering","CSE","42","Theory of Computation","9","Fall 24","1","Mid","1","2024-10-01T19:25:03.000000Z","https://diuqbank.com/questions/132"
"133","4","Software Engineering","SWE","47","Introduction to Robotics ","1","Spring 24","2","Final","1","2024-10-01T19:27:40.000000Z","https://diuqbank.com/questions/133"
"134","4","Software Engineering","SWE","48","Principles of Accounting, Business & Economics","1","Spring 24","2","Final","1","2024-10-01T19:31:29.000000Z","https://diuqbank.com/questions/134"
"135","4","Software Engineering","SWE","49","Algorithm Design and Analysis ","1","Spring 24","2","Final","1","2024-10-01T19:33:40.000000Z","https://diuqbank.com/questions/135"
"136","4","Software Engineering","SWE","50","Database Systems","1","Spring 24","2","Final","1","2024-10-01T19:36:17.000000Z","https://diuqbank.com/questions/136"
"137","4","Software Engineering","SWE","51","Operating System & System Programming","1","Spring 24","2","Final","1","2024-10-01T19:38:30.000000Z","https://diuqbank.com/questions/137"
"138","4","Software Engineering","SWE","52","Software Quality Assurance & Testing","9","Fall 24","1","Mid","1","2024-10-01T19:49:55.000000Z","https://diuqbank.com/questions/138"
"139","4","Software Engineering","SWE","53","Data Communication and Computer Networking","9","Fall 24","1","Mid","1","2024-10-01T19:51:31.000000Z","https://diuqbank.com/questions/139"
"140","4","Software Engineering","SWE","54","Art of Living ","7","Fall 22","2","Final","1","2024-10-01T19:53:35.000000Z","https://diuqbank.com/questions/140"
"141","4","Software Engineering","SWE","55","Mathematics I","7","Fall 22","2","Final","1","2024-10-01T19:55:28.000000Z","https://diuqbank.com/questions/141"
"142","1","Computer Science & Engineering","CSE","28","Data Mining and Machine learning","9","Fall 24","1","Mid","1","2024-10-01T20:14:52.000000Z","https://diuqbank.com/questions/142"
"143","4","Software Engineering","SWE","50","Database Systems","9","Fall 24","1","Mid","1","2024-10-02T11:48:18.000000Z","https://diuqbank.com/questions/143"
"144","4","Software Engineering","SWE","49","Algorithm Design and Analysis ","9","Fall 24","1","Mid","3","2024-10-02T17:11:39.000000Z","https://diuqbank.com/questions/144"
"145","1","Computer Science & Engineering","CSE","26","Computer Networks","9","Fall 24","1","Mid","1","2024-10-02T18:11:06.000000Z","https://diuqbank.com/questions/145"
"146","4","Software Engineering","SWE","51","Operating System & System Programming","9","Fall 24","1","Mid","1","2024-10-03T10:12:12.000000Z","https://diuqbank.com/questions/146"
"147","1","Computer Science & Engineering","CSE","56","Information Security","3","Spring 23","1","Mid","1","2024-10-03T11:58:43.000000Z","https://diuqbank.com/questions/147"
"148","1","Computer Science & Engineering","CSE","56","Information Security","3","Spring 23","2","Final","1","2024-10-03T12:00:44.000000Z","https://diuqbank.com/questions/148"
"149","1","Computer Science & Engineering","CSE","57","Electrical Circuits II","9","Fall 24","1","Mid","1","2024-10-03T12:27:32.000000Z","https://diuqbank.com/questions/149"
"150","1","Computer Science & Engineering","CSE","31","Digital Image Processing","3","Spring 23","1","Mid","1","2024-10-03T12:31:37.000000Z","https://diuqbank.com/questions/150"
"151","1","Computer Science & Engineering","CSE","10","Physics I","9","Fall 24","1","Mid","2","2024-10-03T12:45:12.000000Z","https://diuqbank.com/questions/151"
"152","1","Computer Science & Engineering","CSE","4","Electrical Circuits","9","Fall 24","1","Mid","1","2024-10-03T12:59:25.000000Z","https://diuqbank.com/questions/152"
"153","1","Computer Science & Engineering","CSE","58","Art of Living ","9","Fall 24","1","Mid","1","2024-10-03T15:08:42.000000Z","https://diuqbank.com/questions/153"
"154","6","Civil Engineering","CE","59","Water supply Engineering ","9","Fall 24","1","Mid","1","2024-10-03T15:35:42.000000Z","https://diuqbank.com/questions/154"
"155","6","Civil Engineering","CE","60","Structural Analysis","9","Fall 24","1","Mid","1","2024-10-03T15:40:03.000000Z","https://diuqbank.com/questions/155"
"156","1","Computer Science & Engineering","CSE","43","Digital Logic Design","9","Fall 24","1","Mid","1","2024-10-03T19:16:26.000000Z","https://diuqbank.com/questions/156"
"157","1","Computer Science & Engineering","CSE","20","Object oriented programming","2","Fall 23","1","Mid","1","2024-10-04T10:01:59.000000Z","https://diuqbank.com/questions/157"
"158","1","Computer Science & Engineering","CSE","20","Object oriented programming","4","Spring 22","1","Mid","1","2024-10-04T10:04:51.000000Z","https://diuqbank.com/questions/158"
"159","5","Business Administration","BBA","61","Microeconomics","9","Fall 24","1","Mid","1","2024-10-04T16:27:37.000000Z","https://diuqbank.com/questions/159"
"160","1","Computer Science & Engineering","CSE","62","Natural Language Processing","9","Fall 24","1","Mid","1","2024-10-04T17:38:02.000000Z","https://diuqbank.com/questions/160"
"161","1","Computer Science & Engineering","CSE","63","Financial and Managerial Accounting","9","Fall 24","1","Mid","1","2024-10-05T00:13:47.000000Z","https://diuqbank.com/questions/161"
"162","1","Computer Science & Engineering","CSE","1","Physics II","9","Fall 24","1","Mid","1","2024-10-05T14:08:56.000000Z","https://diuqbank.com/questions/162"
"163","1","Computer Science & Engineering","CSE","20","Object oriented programming","9","Fall 24","1","Mid","1","2024-10-05T14:37:49.000000Z","https://diuqbank.com/questions/163"
"164","1","Computer Science & Engineering","CSE","64","Bangladesh Studies","9","Fall 24","1","Mid","1","2024-10-05T14:58:44.000000Z","https://diuqbank.com/questions/164"
"165","4","Software Engineering","SWE","65","Object oriented Concepts","9","Fall 24","1","Mid","1","2024-10-05T15:03:51.000000Z","https://diuqbank.com/questions/165"
"166","1","Computer Science & Engineering","CSE","9","Mathematics I","9","Fall 24","1","Mid","2","2024-10-05T15:16:18.000000Z","https://diuqbank.com/questions/166"
"167","1","Computer Science & Engineering","CSE","30","Statistics and Probability","1","Spring 24","1","Mid","1","2024-10-05T17:36:55.000000Z","https://diuqbank.com/questions/167"
"168","1","Computer Science & Engineering","CSE","64","Bangladesh Studies","8","Fall 21","1","Mid","2","2024-10-05T20:58:36.000000Z","https://diuqbank.com/questions/168"
"169","4","Software Engineering","SWE","48","Principles of Accounting, Business & Economics","9","Fall 24","1","Mid","1","2024-10-06T09:50:44.000000Z","https://diuqbank.com/questions/169"
"170","1","Computer Science & Engineering","CSE","29","Operating Systems","9","Fall 24","1","Mid","1","2024-10-06T12:28:20.000000Z","https://diuqbank.com/questions/170"
"171","1","Computer Science & Engineering","CSE","11","Introduction to Biology and Chemistry for Computation","9","Fall 24","1","Mid","3","2024-10-07T14:09:17.000000Z","https://diuqbank.com/questions/171"
"172","1","Computer Science & Engineering","CSE","34","Engineering Mathematics","9","Fall 24","1","Mid","1","2024-10-07T14:32:55.000000Z","https://diuqbank.com/questions/172"
"173","1","Computer Science & Engineering","CSE","66","Embedded Systems and IoT","9","Fall 24","1","Mid","1","2024-10-07T14:37:55.000000Z","https://diuqbank.com/questions/173"
"174","1","Computer Science & Engineering","CSE","22","System Analysis and Design","9","Fall 24","1","Mid","1","2024-10-07T14:38:06.000000Z","https://diuqbank.com/questions/174"
